OBJECTID,VALUE,AREA,PERIMETER,THICKNESS,XCENTROID,YCENTROID,MAJORAXIS,MINORAXIS,ORIENTATION
1,1,5277.765625,384.4183044,13.72922516,369115.625,4070206,74.77961731,22.46554756,14.67887688
2,2,387849408,1303397.75,3094.046143,368557.8125,4049156.25,16013.61914,7709.456543,87.77786255
3,3,1507.932983,164.7507019,13.72922516,368817.5,4070094.25,30.9835434,15.4917717,90
4,4,1507.932983,164.7507019,13.72922516,373499.1563,4058520.5,30.9835434,15.4917717,0
5,5,753.9664917,109.8338013,13.72922516,373705.125,4058438,15.4917717,15.4917717,90
6,6,753.9664917,109.8338013,13.72922516,373677.6563,4058410.5,15.4917717,15.4917717,90
7,7,1507.932983,164.7507019,13.72922516,374048.3438,4058383,30.9835434,15.4917717,0
8,8,753.9664917,109.8338013,13.72922516,373595.2813,4058355.75,15.4917717,15.4917717,90
9,9,753.9664917,109.8338013,13.72922516,373650.1875,4058328.25,15.4917717,15.4917717,90
10,10,1507.932983,164.7507019,13.72922516,373375.5938,4058287,30.9835434,15.4917717,90
11,11,753.9664917,109.8338013,13.72922516,373567.8125,4058300.75,15.4917717,15.4917717,90
12,12,1507.932983,164.7507019,13.72922516,373691.375,4058300.75,30.9835434,15.4917717,0
13,13,2261.899414,219.6676025,13.72922516,373842.4063,4058300.75,53.66506958,13.4162674,0
14,14,753.9664917,109.8338013,13.72922516,375435,4058273.25,15.4917717,15.4917717,90
15,15,753.9664917,109.8338013,13.72922516,373540.3438,4058273.25,15.4917717,15.4917717,90
16,16,753.9664917,109.8338013,13.72922516,373650.1875,4058273.25,15.4917717,15.4917717,90
17,18,18849.16211,988.5042114,19.41312408,373562.3125,4058139.25,137.6676025,43.5823288,130.2424164
18,19,753.9664917,109.8338013,13.72922516,373814.9375,4058245.75,15.4917717,15.4917717,90
19,20,753.9664917,109.8338013,13.72922516,372414.5625,4058218.25,15.4917717,15.4917717,90
20,21,753.9664917,109.8338013,13.72922516,373348.1563,4058218.25,15.4917717,15.4917717,90
21,22,753.9664917,109.8338013,13.72922516,372826.4375,4058191,15.4917717,15.4917717,90
22,23,753.9664917,109.8338013,13.72922516,373183.4063,4058163.5,15.4917717,15.4917717,90
23,24,8293.631836,494.2521057,19.41312408,373448,4058113.5,81.75146484,32.29232407,147.8296356
24,25,6785.698242,549.1690063,13.72922516,373924.7813,4058078,85.25621796,25.33486557,41.30698013
25,26,12063.46387,823.75354,13.72922516,374894.4063,4058052,83.78295135,45.83175659,86.28860474
26,27,3769.83252,274.5845032,13.72922516,375813.9063,4058097.5,45.58966446,26.32120514,18.43494797
27,28,753.9664917,109.8338013,13.72922516,373814.9375,4058108.5,15.4917717,15.4917717,90
28,29,2261.899414,219.6676025,13.72922516,373302.375,4058090.25,35.31360245,20.38831902,135
29,30,3015.865967,274.5845032,13.72922516,373204,4058046.75,48.49186707,19.7967205,18.43494797
30,31,3015.865967,219.6676025,13.72922516,372867.625,4058040,30.9835434,30.9835434,90
31,32,1507.932983,164.7507019,13.72922516,373760.0313,4058012.5,30.9835434,15.4917717,90
32,33,753.9664917,109.8338013,13.72922516,373265.7813,4057998.75,15.4917717,15.4917717,90
33,34,15833.29688,988.5042114,13.72922516,373315.4688,4057858.75,101.7235947,49.54499435,96.19104767
34,35,753.9664917,109.8338013,13.72922516,373375.5938,4057998.75,15.4917717,15.4917717,90
35,36,2261.899414,219.6676025,13.72922516,373430.5313,4057971.25,53.66506958,13.4162674,90
36,37,753.9664917,109.8338013,13.72922516,373073.5625,4057971.25,15.4917717,15.4917717,90
37,39,753.9664917,109.8338013,13.72922516,373512.9063,4057971.25,15.4917717,15.4917717,90
38,40,753.9664917,109.8338013,13.72922516,373677.6563,4057971.25,15.4917717,15.4917717,90
39,41,753.9664917,109.8338013,13.72922516,374858.375,4057943.75,15.4917717,15.4917717,90
40,42,1507.932983,164.7507019,13.72922516,374940.75,4057930,30.9835434,15.4917717,90
41,43,753.9664917,109.8338013,13.72922516,373046.0938,4057943.75,15.4917717,15.4917717,90
42,44,753.9664917,109.8338013,13.72922516,373155.9375,4057916.25,15.4917717,15.4917717,90
43,45,2261.899414,219.6676025,13.72922516,373384.75,4057907.25,35.31360245,20.38831902,45
44,46,1507.932983,164.7507019,13.72922516,374748.5313,4057875.25,30.9835434,15.4917717,90
45,47,1507.932983,164.7507019,13.72922516,374913.2813,4057875.25,30.9835434,15.4917717,90
46,48,753.9664917,109.8338013,13.72922516,374995.6563,4057888.75,15.4917717,15.4917717,90
47,49,1507.932983,164.7507019,13.72922516,374007.1563,4057875.25,30.9835434,15.4917717,90
48,50,753.9664917,109.8338013,13.72922516,372634.2188,4057861.5,15.4917717,15.4917717,90
49,51,753.9664917,109.8338013,13.72922516,372689.1563,4057861.5,15.4917717,15.4917717,90
50,52,2261.899414,219.6676025,13.72922516,373101.0313,4057861.5,53.66506958,13.4162674,0
51,53,753.9664917,109.8338013,13.72922516,373979.6875,4057834,15.4917717,15.4917717,90
52,54,4523.798828,384.4183044,13.72922516,374881.25,4057802,46.92353058,30.68758774,114.6993561
53,55,3015.865967,274.5845032,13.72922516,373217.7188,4057827,48.49186707,19.7967205,161.5650482
54,56,753.9664917,109.8338013,13.72922516,373512.9063,4057834,15.4917717,15.4917717,90
55,57,753.9664917,109.8338013,13.72922516,374721.0625,4057779,15.4917717,15.4917717,90
56,58,3015.865967,219.6676025,13.72922516,375366.3438,4057765.25,30.9835434,30.9835434,90
57,59,3769.83252,274.5845032,13.72922516,373188.875,4057685.75,45.58966446,26.32120514,161.5650482
58,60,3769.83252,274.5845032,13.72922516,373617.25,4057685.75,45.58966446,26.32120514,18.43494797
59,61,1507.932983,164.7507019,13.72922516,375297.6875,4057655.5,30.9835434,15.4917717,90
60,62,753.9664917,109.8338013,13.72922516,373046.0938,4057669.25,15.4917717,15.4917717,90
61,63,753.9664917,109.8338013,13.72922516,373348.1563,4057669.25,15.4917717,15.4917717,90
62,64,4523.798828,329.5014038,13.72922516,374025.4688,4057632.5,49.94097519,28.83343506,135
63,65,1507.932983,164.7507019,13.72922516,374583.7813,4057655.5,30.9835434,15.4917717,90
64,66,3015.865967,274.5845032,13.72922516,373135.3438,4057614.25,39.59344101,24.24593353,90
65,67,2261.899414,219.6676025,13.72922516,374913.2813,4057614.25,53.66506958,13.4162674,0
66,68,3769.83252,274.5845032,13.72922516,373562.3125,4057603.25,45.58966446,26.32120514,18.43494797
67,69,2261.899414,219.6676025,13.72922516,375288.5313,4057568.5,35.31360245,20.38831902,45
68,70,11309.49707,713.9197388,19.41312408,375440.4688,4057526.5,82.09922028,43.84846497,30.19777489
69,71,18849.16211,878.6704102,19.41312408,377241.75,4057427.5,122.2545166,49.07691574,92.13394928
70,72,753.9664917,109.8338013,13.72922516,373375.5938,4057559.25,15.4917717,15.4917717,90
71,73,1507.932983,164.7507019,13.72922516,375215.3125,4057518.25,30.9835434,15.4917717,90
72,74,753.9664917,109.8338013,13.72922516,375572.2813,4057532,15.4917717,15.4917717,90
73,75,753.9664917,109.8338013,13.72922516,373155.9375,4057532,15.4917717,15.4917717,90
74,76,1507.932983,164.7507019,13.72922516,373279.5,4057532,30.9835434,15.4917717,0
75,77,1507.932983,164.7507019,13.72922516,374048.3438,4057504.5,30.9835434,15.4917717,0
76,78,1507.932983,164.7507019,13.72922516,375283.9688,4057504.5,30.9835434,15.4917717,0
77,79,753.9664917,109.8338013,13.72922516,373128.4688,4057449.5,15.4917717,15.4917717,90
78,80,1507.932983,164.7507019,13.72922516,373444.25,4057422,30.9835434,15.4917717,0
79,81,1507.932983,164.7507019,13.72922516,373609,4057422,30.9835434,15.4917717,0
80,82,753.9664917,109.8338013,13.72922516,373265.7813,4057394.5,15.4917717,15.4917717,90
81,83,753.9664917,109.8338013,13.72922516,373869.875,4057394.5,15.4917717,15.4917717,90
82,84,1507.932983,164.7507019,13.72922516,373554.0938,4057367.25,30.9835434,15.4917717,0
83,86,2261.899414,219.6676025,13.72922516,373897.3125,4057284.75,53.66506958,13.4162674,0
84,87,2261.899414,219.6676025,13.72922516,373155.9375,4057284.75,53.66506958,13.4162674,0
85,88,4523.798828,329.5014038,13.72922516,373622.7188,4057252.75,54.07950592,26.62690735,36.86989594
86,89,4523.798828,384.4183044,13.72922516,373814.9375,4057257.25,53.66506958,26.83253479,0
87,90,753.9664917,109.8338013,13.72922516,373705.125,4057257.25,15.4917717,15.4917717,90
88,91,1507.932983,164.7507019,13.72922516,374199.375,4057243.5,30.9835434,15.4917717,90
89,92,1507.932983,164.7507019,13.72922516,375009.375,4057229.75,30.9835434,15.4917717,0
90,93,753.9664917,109.8338013,13.72922516,375407.5313,4057229.75,15.4917717,15.4917717,90
91,94,1507.932983,164.7507019,13.72922516,373979.6875,4057216,30.9835434,15.4917717,90
92,95,1507.932983,164.7507019,13.72922516,374062.0625,4057216,30.9835434,15.4917717,90
93,96,6785.698242,494.2521057,13.72922516,374144.4375,4057150.5,62.5100441,34.5537262,0
94,97,753.9664917,109.8338013,13.72922516,375435,4057175,15.4917717,15.4917717,90
95,98,10555.53125,494.2521057,41.18767548,373379.5313,4057126,75.63192749,44.4247551,158.0463562
96,99,1507.932983,164.7507019,13.72922516,373883.5938,4057147.5,30.9835434,15.4917717,0
97,100,1507.932983,164.7507019,13.72922516,375833.125,4057120,30.9835434,15.4917717,0
98,101,753.9664917,109.8338013,13.72922516,375297.6875,4057120,15.4917717,15.4917717,90
99,102,753.9664917,109.8338013,13.72922516,375517.375,4057092.5,15.4917717,15.4917717,90
100,103,3015.865967,219.6676025,13.72922516,373279.5,4057106.25,30.9835434,30.9835434,90
101,104,753.9664917,109.8338013,13.72922516,374089.5313,4057092.5,15.4917717,15.4917717,90
102,105,1507.932983,164.7507019,13.72922516,375242.7813,4057078.75,30.9835434,15.4917717,90
103,106,1507.932983,164.7507019,13.72922516,375476.1875,4057065,30.9835434,15.4917717,0
104,107,21865.0293,878.6704102,46.8715744,375708.625,4056980.75,101.5877762,68.51074982,88.18557739
105,108,753.9664917,109.8338013,13.72922516,373814.9375,4057065,15.4917717,15.4917717,90
106,109,1507.932983,164.7507019,13.72922516,374020.875,4057065,30.9835434,15.4917717,0
107,110,21111.0625,1318.005615,19.41312408,375405.5625,4056945.5,94.29699707,71.26271057,167.1450195
108,111,4523.798828,329.5014038,13.72922516,373316.125,4057019.25,61.61491776,23.37047577,12.93317795
109,112,3015.865967,219.6676025,13.72922516,373416.7813,4057024,30.9835434,30.9835434,90
110,113,2261.899414,219.6676025,13.72922516,373476.2813,4057028.5,35.31360245,20.38831902,135
111,114,1507.932983,164.7507019,13.72922516,373842.4063,4057024,30.9835434,15.4917717,90
112,115,753.9664917,109.8338013,13.72922516,373979.6875,4057037.75,15.4917717,15.4917717,90
113,116,2261.899414,219.6676025,13.72922516,375242.7813,4057010.25,53.66506958,13.4162674,0
114,117,753.9664917,109.8338013,13.72922516,374419.0313,4057010.25,15.4917717,15.4917717,90
115,120,753.9664917,109.8338013,13.72922516,374309.1875,4056982.75,15.4917717,15.4917717,90
116,121,7539.665039,604.0859375,19.41312408,374572.7813,4056941.5,62.484272,38.40886307,157.3198242
117,122,3015.865967,274.5845032,13.72922516,375551.6875,4056934.75,48.49186707,19.7967205,71.56504822
118,123,2261.899414,219.6676025,13.72922516,373760.0313,4056955.25,53.66506958,13.4162674,0
119,124,4523.798828,329.5014038,13.72922516,374126.125,4056932.5,40.6164093,35.45291138,153.4349518
120,125,753.9664917,109.8338013,13.72922516,374281.75,4056955.25,15.4917717,15.4917717,90
121,127,1507.932983,164.7507019,13.72922516,374446.5,4056941.5,30.9835434,15.4917717,90
122,128,5277.765625,384.4183044,13.72922516,374709.3125,4056904.25,68.38398743,24.56664085,22.5
123,129,2261.899414,219.6676025,13.72922516,375087.1875,4056909.5,35.31360245,20.38831902,135
124,130,753.9664917,109.8338013,13.72922516,375187.875,4056927.75,15.4917717,15.4917717,90
125,131,753.9664917,109.8338013,13.72922516,375791.9375,4056927.75,15.4917717,15.4917717,90
126,132,753.9664917,109.8338013,13.72922516,374309.1875,4056900.25,15.4917717,15.4917717,90
127,133,3769.83252,329.5014038,13.72922516,375605.2188,4056873,44.10634232,27.20640373,34.09929657
128,134,753.9664917,109.8338013,13.72922516,377274.7188,4056873,15.4917717,15.4917717,90
129,135,10555.53125,713.9197388,13.72922516,374385.6875,4056827.75,72.09962463,46.60121155,136.8309631
130,137,753.9664917,109.8338013,13.72922516,375023.125,4056845.5,15.4917717,15.4917717,90
131,138,753.9664917,109.8338013,13.72922516,375160.4063,4056845.5,15.4917717,15.4917717,90
132,140,3769.83252,329.5014038,13.72922516,374583.7813,4056807,46.80645752,25.63695335,0
133,141,1507.932983,164.7507019,13.72922516,375091.75,4056818,30.9835434,15.4917717,0
134,142,753.9664917,109.8338013,13.72922516,375187.875,4056818,15.4917717,15.4917717,90
135,143,1507.932983,164.7507019,13.72922516,375283.9688,4056818,30.9835434,15.4917717,0
136,144,753.9664917,109.8338013,13.72922516,373705.125,4056790.5,15.4917717,15.4917717,90
137,145,3015.865967,274.5845032,13.72922516,374295.4688,4056763,50.13242722,19.14888191,58.28252411
138,146,753.9664917,109.8338013,13.72922516,375517.375,4056763,15.4917717,15.4917717,90
139,147,1507.932983,164.7507019,13.72922516,376190.0938,4056763,30.9835434,15.4917717,0
140,148,1507.932983,164.7507019,13.72922516,377274.7188,4056749.25,30.9835434,15.4917717,90
141,149,3015.865967,274.5845032,13.72922516,373526.625,4056763,77.919487,12.32015228,0
142,150,753.9664917,109.8338013,13.72922516,373787.5,4056763,15.4917717,15.4917717,90
143,151,753.9664917,109.8338013,13.72922516,374062.0625,4056763,15.4917717,15.4917717,90
144,152,753.9664917,109.8338013,13.72922516,374199.375,4056763,15.4917717,15.4917717,90
145,153,753.9664917,109.8338013,13.72922516,374528.875,4056763,15.4917717,15.4917717,90
146,155,1507.932983,164.7507019,13.72922516,373444.25,4056735.5,30.9835434,15.4917717,0
147,156,12063.46387,768.8366089,19.41312408,375424.6875,4056670.5,126.4138412,30.37578583,6.487051487
148,157,8293.631836,494.2521057,19.41312408,375187.875,4056643.25,58.6197052,45.03511047,10.06815147
149,158,753.9664917,109.8338013,13.72922516,374776,4056680.75,15.4917717,15.4917717,90
150,159,2261.899414,219.6676025,13.72922516,374840.0625,4056662.5,35.31360245,20.38831902,135
151,160,753.9664917,109.8338013,13.72922516,375599.75,4056653.25,15.4917717,15.4917717,90
152,161,753.9664917,109.8338013,13.72922516,373814.9375,4056653.25,15.4917717,15.4917717,90
153,162,4523.798828,329.5014038,13.72922516,375078.0313,4056593.75,54.07950592,26.62690735,143.1300964
154,163,753.9664917,109.8338013,13.72922516,375297.6875,4056625.75,15.4917717,15.4917717,90
155,165,3769.83252,329.5014038,13.72922516,375440.4688,4056592.75,64.95053101,18.475214,10.90070438
156,166,753.9664917,109.8338013,13.72922516,375764.5,4056598.25,15.4917717,15.4917717,90
157,167,753.9664917,109.8338013,13.72922516,373457.9688,4056598.25,15.4917717,15.4917717,90
158,168,3015.865967,274.5845032,13.72922516,375318.2813,4056550.25,48.49186707,19.7967205,161.5650482
159,169,753.9664917,109.8338013,13.72922516,376011.625,4056570.75,15.4917717,15.4917717,90
160,170,753.9664917,109.8338013,13.72922516,374940.75,4056543.5,15.4917717,15.4917717,90
161,171,3015.865967,219.6676025,13.72922516,375009.375,4056529.75,30.9835434,30.9835434,90
162,172,3015.865967,219.6676025,13.72922516,373361.875,4056502.25,30.9835434,30.9835434,90
163,173,9801.564453,549.1690063,19.41312408,373477,4056480,73.9598999,42.18413925,112.9645233
164,174,7539.665039,604.0859375,13.72922516,374885.8125,4056474.75,73.76548767,32.53486252,166.4251556
165,175,753.9664917,109.8338013,13.72922516,375270.25,4056516,15.4917717,15.4917717,90
166,176,753.9664917,109.8338013,13.72922516,375956.6875,4056488.5,15.4917717,15.4917717,90
167,177,7539.665039,494.2521057,19.41312408,374004.4063,4056447.25,64.00176239,37.4981842,156.2181091
168,178,23372.96094,933.5873413,41.18767548,375311.875,4056430,119.8173523,62.09321213,0.999847472
169,179,1507.932983,164.7507019,13.72922516,373595.2813,4056474.75,30.9835434,15.4917717,90
170,180,41468.15625,1482.756348,58.23937607,374708.0938,4056327.25,126.7498322,104.1399765,52.51782608
171,181,753.9664917,109.8338013,13.72922516,376011.625,4056433.5,15.4917717,15.4917717,90
172,182,1507.932983,164.7507019,13.72922516,373403.0625,4056447.25,30.9835434,15.4917717,90
173,183,753.9664917,109.8338013,13.72922516,374995.6563,4056433.5,15.4917717,15.4917717,90
174,184,1507.932983,164.7507019,13.72922516,375888.0625,4056406,30.9835434,15.4917717,0
175,185,753.9664917,109.8338013,13.72922516,374913.2813,4056406,15.4917717,15.4917717,90
176,186,4523.798828,274.5845032,13.72922516,376066.5313,4056365,48.49186707,29.69508171,0
177,187,753.9664917,109.8338013,13.72922516,373979.6875,4056378.75,15.4917717,15.4917717,90
178,188,1507.932983,164.7507019,13.72922516,375064.3125,4056351.25,30.9835434,15.4917717,0
179,189,753.9664917,109.8338013,13.72922516,374885.8125,4056323.75,15.4917717,15.4917717,90
180,190,753.9664917,109.8338013,13.72922516,375242.7813,4056323.75,15.4917717,15.4917717,90
181,191,6785.698242,439.3352051,19.41312408,375511.25,4056293.25,54.99692535,39.27410126,177.2798309
182,192,4523.798828,384.4183044,13.72922516,375645.5,4056319.25,82.21849823,17.51394081,7.465708733
183,193,4523.798828,384.4183044,13.72922516,376350.2813,4056291.75,65.65805817,21.93135071,122.2430649
184,194,753.9664917,109.8338013,13.72922516,375105.5,4056296.25,15.4917717,15.4917717,90
185,195,753.9664917,109.8338013,13.72922516,375132.9375,4056296.25,15.4917717,15.4917717,90
186,196,753.9664917,109.8338013,13.72922516,375737.0313,4056296.25,15.4917717,15.4917717,90
187,197,753.9664917,109.8338013,13.72922516,376121.4375,4056296.25,15.4917717,15.4917717,90
188,198,1507.932983,164.7507019,13.72922516,376245.0313,4056268.75,30.9835434,15.4917717,0
189,199,753.9664917,109.8338013,13.72922516,375462.4375,4056241.25,15.4917717,15.4917717,90
190,200,1507.932983,164.7507019,13.72922516,376341.125,4056200.25,30.9835434,15.4917717,90
191,201,753.9664917,109.8338013,13.72922516,373760.0313,4056241.25,15.4917717,15.4917717,90
192,202,753.9664917,109.8338013,13.72922516,375435,4056214,15.4917717,15.4917717,90
193,203,1507.932983,164.7507019,13.72922516,375489.9063,4056200.25,30.9835434,15.4917717,90
194,204,753.9664917,109.8338013,13.72922516,374611.25,4056186.5,15.4917717,15.4917717,90
195,205,1507.932983,164.7507019,13.72922516,373718.8438,4056186.5,30.9835434,15.4917717,0
196,206,1507.932983,164.7507019,13.72922516,374721.0625,4056145.25,30.9835434,15.4917717,90
197,207,2261.899414,219.6676025,13.72922516,375544.8125,4056159,53.66506958,13.4162674,0
198,208,753.9664917,109.8338013,13.72922516,376423.5,4056131.5,15.4917717,15.4917717,90
199,209,1507.932983,164.7507019,13.72922516,375613.4688,4056104,30.9835434,15.4917717,0
200,210,2261.899414,219.6676025,13.72922516,374171.9063,4056104,53.66506958,13.4162674,0
201,211,1507.932983,164.7507019,13.72922516,375489.9063,4056062.75,30.9835434,15.4917717,90
202,212,1507.932983,164.7507019,13.72922516,375668.375,4056076.5,30.9835434,15.4917717,0
203,213,753.9664917,109.8338013,13.72922516,376533.3438,4056076.5,15.4917717,15.4917717,90
204,214,753.9664917,109.8338013,13.72922516,360552.5,4056296.25,15.4917717,15.4917717,90
205,215,1507.932983,164.7507019,13.72922516,374432.75,4056076.5,30.9835434,15.4917717,0
206,216,753.9664917,109.8338013,13.72922516,375599.75,4056049.25,15.4917717,15.4917717,90
207,217,753.9664917,109.8338013,13.72922516,375819.4063,4056049.25,15.4917717,15.4917717,90
208,218,753.9664917,109.8338013,13.72922516,376286.2188,4056049.25,15.4917717,15.4917717,90
209,219,6785.698242,384.4183044,13.72922516,376350.2813,4056003.5,63.72789764,33.89339828,13.28252602
210,220,753.9664917,109.8338013,13.72922516,373595.2813,4056021.75,15.4917717,15.4917717,90
211,221,8293.631836,439.3352051,19.41312408,375669.625,4055961.75,57.22604752,46.13187408,37.68956375
212,222,1507.932983,164.7507019,13.72922516,375915.5,4055994.25,30.9835434,15.4917717,0
213,223,2261.899414,219.6676025,13.72922516,374080.375,4055985,35.31360245,20.38831902,135
214,224,753.9664917,109.8338013,13.72922516,376231.2813,4055966.75,15.4917717,15.4917717,90
215,225,3015.865967,274.5845032,13.72922516,373890.4688,4055932.5,48.49186707,19.7967205,71.56504822
216,226,7539.665039,494.2521057,13.72922516,376176.375,4055895.25,69.36254883,34.6000824,114.5428085
217,227,1507.932983,164.7507019,13.72922516,373691.375,4055939.25,30.9835434,15.4917717,0
218,228,753.9664917,109.8338013,13.72922516,373732.5625,4055939.25,15.4917717,15.4917717,90
219,229,753.9664917,109.8338013,13.72922516,375846.875,4055911.75,15.4917717,15.4917717,90
220,230,753.9664917,109.8338013,13.72922516,376066.5313,4055911.75,15.4917717,15.4917717,90
221,231,753.9664917,109.8338013,13.72922516,373705.125,4055911.75,15.4917717,15.4917717,90
222,232,5277.765625,329.5014038,13.72922516,374054.2188,4055880.5,49.3458252,34.04472351,120.4726944
223,233,1507.932983,164.7507019,13.72922516,375750.75,4055884.5,30.9835434,15.4917717,0
224,234,1507.932983,164.7507019,13.72922516,375915.5,4055884.5,30.9835434,15.4917717,0
225,235,1507.932983,164.7507019,13.72922516,372716.5938,4055843.25,30.9835434,15.4917717,90
226,236,753.9664917,109.8338013,13.72922516,373595.2813,4055857,15.4917717,15.4917717,90
227,237,753.9664917,109.8338013,13.72922516,373650.1875,4055857,15.4917717,15.4917717,90
228,238,753.9664917,109.8338013,13.72922516,375435,4055829.5,15.4917717,15.4917717,90
229,240,753.9664917,109.8338013,13.72922516,374473.9375,4055802,15.4917717,15.4917717,90
230,241,753.9664917,109.8338013,13.72922516,376313.6563,4055774.5,15.4917717,15.4917717,90
231,242,3015.865967,219.6676025,13.72922516,373554.0938,4055788.25,30.9835434,30.9835434,90
232,243,1507.932983,164.7507019,13.72922516,373965.9688,4055774.5,30.9835434,15.4917717,0
233,244,6785.698242,439.3352051,19.41312408,375410.5938,4055673.75,63.54866409,33.98899078,42.27983475
234,245,2261.899414,219.6676025,13.72922516,375517.375,4055747,53.66506958,13.4162674,0
235,246,753.9664917,109.8338013,13.72922516,375901.7813,4055747,15.4917717,15.4917717,90
236,247,753.9664917,109.8338013,13.72922516,376231.2813,4055747,15.4917717,15.4917717,90
237,248,3015.865967,274.5845032,13.72922516,376368.5938,4055733.25,50.13242722,19.14888191,31.71747398
238,249,753.9664917,109.8338013,13.72922516,372606.7813,4055774.5,15.4917717,15.4917717,90
239,250,753.9664917,109.8338013,13.72922516,373650.1875,4055719.75,15.4917717,15.4917717,90
240,251,4523.798828,274.5845032,13.72922516,376107.7188,4055664.75,48.49186707,29.69508171,90
241,252,3015.865967,274.5845032,13.72922516,376217.5625,4055692.25,77.919487,12.32015228,0
242,253,753.9664917,109.8338013,13.72922516,376396.0313,4055692.25,15.4917717,15.4917717,90
243,254,6785.698242,439.3352051,13.72922516,372359.6563,4055652.5,80.49760437,26.83253479,0
244,255,753.9664917,109.8338013,13.72922516,372469.4688,4055719.75,15.4917717,15.4917717,90
245,256,753.9664917,109.8338013,13.72922516,373677.6563,4055692.25,15.4917717,15.4917717,90
246,257,1507.932983,164.7507019,13.72922516,375544.8125,4055651,30.9835434,15.4917717,90
247,258,3769.83252,274.5845032,13.72922516,372189.4063,4055681.25,45.58966446,26.32120514,18.43494797
248,259,753.9664917,109.8338013,13.72922516,372442.0313,4055692.25,15.4917717,15.4917717,90
249,260,753.9664917,109.8338013,13.72922516,373869.875,4055664.75,15.4917717,15.4917717,90
250,261,2261.899414,219.6676025,13.72922516,376368.5938,4055637.25,53.66506958,13.4162674,0
251,262,2261.899414,219.6676025,13.72922516,375334.3125,4055600.75,35.31360245,20.38831902,45
252,263,3769.83252,274.5845032,13.72922516,375671.125,4055587.75,45.58966446,26.32120514,108.4349518
253,264,1507.932983,164.7507019,13.72922516,375942.9688,4055609.75,30.9835434,15.4917717,0
254,265,1507.932983,164.7507019,13.72922516,376039.0625,4055596,30.9835434,15.4917717,90
255,266,16587.26367,933.5873413,19.41312408,376257.5,4055542.5,96.30783844,54.82305527,29.22838211
256,267,3015.865967,219.6676025,13.72922516,372565.5938,4055623.5,30.9835434,30.9835434,90
257,268,753.9664917,109.8338013,13.72922516,373979.6875,4055609.75,15.4917717,15.4917717,90
258,269,753.9664917,109.8338013,13.72922516,375187.875,4055582.25,15.4917717,15.4917717,90
259,270,753.9664917,109.8338013,13.72922516,375242.7813,4055582.25,15.4917717,15.4917717,90
260,271,1507.932983,164.7507019,13.72922516,375421.25,4055582.25,30.9835434,15.4917717,0
261,272,753.9664917,109.8338013,13.72922516,371178.9375,4055609.75,15.4917717,15.4917717,90
262,273,753.9664917,109.8338013,13.72922516,371371.1563,4055609.75,15.4917717,15.4917717,90
263,274,753.9664917,109.8338013,13.72922516,373650.1875,4055582.25,15.4917717,15.4917717,90
264,275,753.9664917,109.8338013,13.72922516,374473.9375,4055555,15.4917717,15.4917717,90
265,276,753.9664917,109.8338013,13.72922516,375901.7813,4055555,15.4917717,15.4917717,90
266,277,1507.932983,164.7507019,13.72922516,374405.3125,4055527.5,30.9835434,15.4917717,0
267,278,3015.865967,219.6676025,13.72922516,375229.0625,4055513.75,30.9835434,30.9835434,90
268,279,753.9664917,109.8338013,13.72922516,375517.375,4055527.5,15.4917717,15.4917717,90
269,280,753.9664917,109.8338013,13.72922516,375627.1875,4055527.5,15.4917717,15.4917717,90
270,281,753.9664917,109.8338013,13.72922516,371178.9375,4055555,15.4917717,15.4917717,90
271,282,753.9664917,109.8338013,13.72922516,372249.8125,4055527.5,15.4917717,15.4917717,90
272,283,4523.798828,329.5014038,13.72922516,372309.3125,4055518.25,61.61491776,23.37047577,12.93317795
273,285,1507.932983,164.7507019,13.72922516,372181.1563,4055500,30.9835434,15.4917717,0
274,286,753.9664917,109.8338013,13.72922516,373979.6875,4055445,15.4917717,15.4917717,90
275,287,753.9664917,109.8338013,13.72922516,376148.9063,4055417.5,15.4917717,15.4917717,90
276,288,3769.83252,439.3352051,13.72922516,376209.3125,4055373.75,51.99484634,23.07872772,121.7174759
277,289,4523.798828,274.5845032,13.72922516,372304.7188,4055431.25,48.49186707,29.69508171,0
278,290,3015.865967,274.5845032,13.72922516,372201.75,4055397,48.49186707,19.7967205,18.43494797
279,291,10555.53125,549.1690063,41.18767548,372561.6563,4055356.75,76.92521667,43.6778717,41.32381058
280,292,1507.932983,164.7507019,13.72922516,374130.7188,4055362.75,30.9835434,15.4917717,0
281,293,753.9664917,109.8338013,13.72922516,374254.2813,4055362.75,15.4917717,15.4917717,90
282,294,753.9664917,109.8338013,13.72922516,372249.8125,4055362.75,15.4917717,15.4917717,90
283,296,753.9664917,109.8338013,13.72922516,374281.75,4055335.25,15.4917717,15.4917717,90
284,297,6785.698242,549.1690063,13.72922516,376148.9063,4055240.75,97.52819061,22.14698029,88.41982269
285,298,753.9664917,109.8338013,13.72922516,372222.3438,4055335.25,15.4917717,15.4917717,90
286,299,1507.932983,164.7507019,13.72922516,372428.2813,4055335.25,30.9835434,15.4917717,0
287,300,8293.631836,604.0859375,19.41312408,372649.2188,4055275.25,92.85211945,28.43171501,59.82955551
288,301,1507.932983,164.7507019,13.72922516,374240.5625,4055307.75,30.9835434,15.4917717,0
289,302,753.9664917,109.8338013,13.72922516,371618.2813,4055307.75,15.4917717,15.4917717,90
290,303,753.9664917,109.8338013,13.72922516,372359.6563,4055307.75,15.4917717,15.4917717,90
